cnty90,year,prestout,st,numdailies,styr,lag_numdailies,changedailies,changeprestout,lag_ishare_urb,share_urb_baseline,first_change,same_treat_after_first_change,nb_obs,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16
1005,1868,1.016,1,0,12,,,,,0,1884,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1005,1872,.84900004,1,0,13,0,0,-.167,0,0,1884,1,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1005,1876,.58599997,1,0,14,0,0,-.26300007,0,0,1884,1,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1005,1880,.57999998,1,0,15,0,0,-.0059999824,0,0,1884,1,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1005,1884,.428,1,2,16,0,2,-.15199998,0,0,1884,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1005,1888,.62299997,1,2,17,2,0,.19499996,0,0,1884,1,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1005,1892,.86400008,1,2,18,2,0,.24100012,0,0,1884,1,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1005,1896,.65400004,1,1,19,2,-1,-.21000004,0,0,1884,1,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1005,1900,.426,1,1,20,1,0,-.22800004,0,0,1884,1,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1005,1904,.204,1,1,21,1,0,-.222,0,0,1884,1,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1005,1908,.2,1,1,22,1,0,-.0039999932,0,0,1884,1,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1005,1912,.18200001,1,1,23,1,0,-.017999992,0,0,1884,1,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1005,1916,.186,1,1,24,1,0,.0039999932,0,0,1884,1,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1005,1920,.122,1,1,25,1,0,-.064000003,0,0,1884,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1005,1924,.098000005,1,1,26,1,0,-.023999996,0,0,1884,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1005,1928,.155,1,1,27,1,0,.056999996,0,0,1884,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1015,1868,.64699996,1,0,12,,,,,0,1888,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1015,1872,.73699999,1,0,13,0,0,.090000033,0,0,1888,1,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1015,1876,.68199998,1,0,14,0,0,-.055000007,0,0,1888,1,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1015,1880,.59599996,1,0,15,0,0,-.086000025,0,0,1888,1,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1015,1884,.53500003,1,0,16,0,0,-.06099993,0,0,1888,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1015,1888,.49000001,1,2,17,0,2,-.045000017,0,0,1888,1,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1015,1892,.62299997,1,2,18,2,0,.13299996,0,0,1888,1,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1015,1896,.53400004,1,1,19,2,-1,-.088999927,0,0,1888,1,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1015,1900,.338,1,1,20,1,0,-.19600004,0,0,1888,1,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1015,1904,.22700001,1,2,21,1,1,-.11099999,0,0,1888,1,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1015,1908,.234,1,2,22,2,0,.0069999844,0,0,1888,1,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1015,1912,.23999999,1,2,23,2,0,.0059999973,0,0,1888,1,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1015,1916,.25,1,1,24,2,-1,.010000005,0,0,1888,1,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1015,1920,.19499999,1,1,25,1,0,-.055000007,0,0,1888,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1015,1924,.11,1,1,26,1,0,-.084999993,0,0,1888,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1015,1928,.169,1,1,27,1,0,.059,0,0,1888,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1031,1868,.76300007,1,0,12,,,,,0,1916,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031,1872,.72000003,1,0,13,0,0,-.043000042,0,0,1916,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031,1876,.62700003,1,0,14,0,0,-.092999995,0,0,1916,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1031,1880,.53200001,1,0,15,0,0,-.095000029,0,0,1916,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1031,1884,.48700002,1,0,16,0,0,-.044999987,0,0,1916,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1031,1888,.51499999,1,0,17,0,0,.027999967,0,0,1916,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1031,1892,.69699997,1,0,18,0,0,.18199998,0,0,1916,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1031,1896,.461,1,0,19,0,0,-.23599997,0,0,1916,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1031,1900,.35099998,1,0,20,0,0,-.11000001,0,0,1916,0,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1031,1904,.34099999,1,0,21,0,0,-.0099999905,0,0,1916,0,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1031,1908,.338,1,0,22,0,0,-.0029999912,0,0,1916,0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1031,1912,.301,1,0,23,0,0,-.037,0,0,1916,0,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1031,1916,.39200002,1,1,24,0,1,.091000021,0,0,1916,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1031,1920,.183,1,0,25,1,-1,-.20900002,0,0,1916,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1031,1924,.141,1,0,26,0,0,-.041999996,0,0,1916,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1031,1928,.183,1,0,27,0,0,.041999996,0,0,1916,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1039,1868,.579,1,0,12,,,,,0,1924,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1039,1872,.74699998,1,0,13,0,0,.16799998,0,0,1924,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1039,1876,.82999992,1,0,14,0,0,.082999945,0,0,1924,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1039,1880,.83800006,1,0,15,0,0,.0080001354,0,0,1924,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1039,1884,.65300006,1,0,16,0,0,-.185,0,0,1924,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1039,1888,.78099996,1,0,17,0,0,.1279999,0,0,1924,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1039,1892,.73699999,1,0,18,0,0,-.04399997,0,0,1924,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1039,1896,.43400002,1,0,19,0,0,-.30299997,0,0,1924,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1039,1900,.233,1,0,20,0,0,-.20100002,0,0,1924,0,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1039,1904,.244,1,0,21,0,0,.011000007,0,0,1924,0,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1039,1908,.20299999,1,0,22,0,0,-.041000009,0,0,1924,0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1039,1912,.20200001,1,0,23,0,0,-.00099998713,0,0,1924,0,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1039,1916,.25,1,0,24,0,0,.047999993,0,0,1924,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1039,1920,.152,1,0,25,0,0,-.098000005,0,0,1924,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1039,1924,.11199999,1,1,26,0,1,-.040000007,0,0,1924,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1039,1928,.19,1,0,27,1,-1,.078000009,0,0,1924,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1047,1868,1.128,1,1,12,,,,,0,1884,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1047,1872,.92900002,1,1,13,1,0,-.199,0,0,1884,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1047,1876,.54299998,1,1,14,1,0,-.38600004,0,0,1884,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1047,1880,.26899999,1,1,15,1,0,-.27399999,0,0,1884,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1047,1884,.47099999,1,2,16,1,1,.20199999,0,0,1884,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1047,1888,.69099998,1,1,17,2,-1,.22,0,0,1884,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1047,1892,.84500009,1,2,18,1,1,.1540001,0,0,1884,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1047,1896,.39900002,1,2,19,2,0,-.44600007,0,0,1884,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1047,1900,.403,1,2,20,2,0,.0039999783,0,0,1884,0,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1047,1904,.12100001,1,2,21,2,0,-.28200001,0,0,1884,0,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1047,1908,.115,1,2,22,2,0,-.0060000047,0,0,1884,0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1047,1912,.118,1,2,23,2,0,.0029999986,0,0,1884,0,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1047,1916,.124,1,2,24,2,0,.0059999973,0,0,1884,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1047,1920,.098999999,1,2,25,2,0,-.024999999,0,0,1884,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1047,1924,.075000003,1,1,26,2,-1,-.023999996,0,0,1884,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1047,1928,.091000006,1,1,27,1,0,.016000003,0,0,1884,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1055,1872,.46599999,1,0,13,,,,,0,1904,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1055,1876,.537,1,0,14,0,0,.07100001,0,0,1904,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1055,1880,.47800002,1,0,15,0,0,-.058999985,0,0,1904,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1055,1884,.54699999,1,0,16,0,0,.068999976,0,0,1904,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1055,1888,.61299998,1,0,17,0,0,.065999985,0,0,1904,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1055,1892,.73199999,1,0,18,0,0,.11900002,0,0,1904,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1055,1896,.49200001,1,0,19,0,0,-.23999998,0,0,1904,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1055,1900,.57300001,1,0,20,0,0,.081,0,0,1904,0,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1055,1904,.32499999,1,1,21,0,1,-.24800003,0,0,1904,0,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1055,1908,.26100001,1,2,22,1,1,-.063999981,0,0,1904,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1055,1912,.278,1,2,23,2,0,.01699999,0,0,1904,0,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1055,1916,.25299999,1,2,24,2,0,-.025000006,0,0,1904,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1055,1920,.40099999,1,2,25,2,0,.148,0,0,1904,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1055,1924,.18700001,1,2,26,2,0,-.21399999,0,0,1904,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1055,1928,.20100001,1,1,27,2,-1,.013999999,0,0,1904,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1069,1912,.214,1,2,23,,,,,0,1920,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1069,1916,.26800001,1,2,24,2,0,.054000005,0,0,1920,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1069,1920,.15300001,1,1,25,2,-1,-.11499999,0,0,1920,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1069,1924,.10700001,1,1,26,1,0,-.046000004,0,0,1920,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1069,1928,.2,1,1,27,1,0,.092999995,0,0,1920,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1073,1868,.43399999,1,0,12,,,,,0,1876,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1073,1872,.83199996,1,0,13,0,0,.39799997,0,0,1876,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1073,1876,.67699999,1,1,14,0,1,-.15499997,0,0,1876,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1073,1880,.50099999,1,0,15,1,-1,-.176,0,0,1876,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1073,1884,.301,1,2,16,0,2,-.19999999,0,0,1876,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1073,1888,.37400001,1,3,17,2,1,.073000014,.23547055,0,1876,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1073,1892,.50300002,1,2,18,3,-1,.12900001,.30299273,0,1876,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1073,1896,.35799995,1,2,19,2,0,-.14500007,.26924533,0,1876,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1073,1900,.18200001,1,3,20,2,1,-.17599994,.22447263,0,1876,0,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1073,1904,.153,1,3,21,3,0,-.029000014,.27357215,0,1876,0,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1073,1908,.17,1,3,22,3,0,.017000005,.4226293,0,1876,0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1073,1912,.168,1,4,23,3,1,-.0020000041,.55087805,0,1876,0,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1073,1916,.15899999,1,4,24,4,0,-.0090000033,.59880137,0,1876,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1073,1920,.189,1,3,25,4,-1,.030000001,.58921731,0,1876,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1073,1924,.116,1,3,26,3,0,-.072999999,.57669312,0,1876,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1073,1928,.148,1,3,27,3,0,.032000005,.58672613,0,1876,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1077,1868,.64199996,1,0,12,,,,,0,1888,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1077,1872,.71300006,1,0,13,0,0,.071000099,0,0,1888,1,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1077,1876,.72800004,1,0,14,0,0,.014999986,0,0,1888,1,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1077,1880,.7019999,1,0,15,0,0,-.026000142,0,0,1888,1,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1077,1884,.55900002,1,0,16,0,0,-.14299989,0,0,1888,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1077,1888,.52499998,1,1,17,0,1,-.034000039,0,0,1888,1,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1077,1892,.65400004,1,1,18,1,0,.12900007,0,0,1888,1,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1077,1896,.588,1,0,19,1,-1,-.066000044,0,0,1888,1,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1077,1900,.48299998,1,0,20,0,0,-.10500002,0,0,1888,1,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1077,1904,.252,1,0,21,0,0,-.23099998,0,0,1888,1,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1077,1908,.241,1,1,22,0,1,-.011000007,0,0,1888,1,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1077,1912,.26499999,1,1,23,1,0,.023999989,0,0,1888,1,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1077,1916,.23999999,1,1,24,1,0,-.024999991,0,0,1888,1,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1077,1920,.20400001,1,2,25,1,1,-.035999984,0,0,1888,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1077,1924,.16399999,1,2,26,2,0,-.040000021,0,0,1888,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1077,1928,.21100001,1,2,27,2,0,.047000021,0,0,1888,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1081,1872,.99599999,1,0,13,,,,,0,1876,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1081,1876,.81300002,1,1,14,0,1,-.18299997,0,0,1876,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1081,1880,.66500002,1,0,15,1,-1,-.148,0,0,1876,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1081,1884,.676,1,0,16,0,0,.010999978,0,0,1876,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1081,1888,.61400002,1,0,17,0,0,-.061999977,0,0,1876,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1081,1892,.76499999,1,0,18,0,0,.15099996,0,0,1876,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1081,1896,.55299997,1,1,19,0,1,-.21200001,0,0,1876,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1081,1900,.43900001,1,0,20,1,-1,-.11399996,0,0,1876,0,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1081,1904,.20999999,1,0,21,0,0,-.22900002,0,0,1876,0,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1081,1908,.18000001,1,1,22,0,1,-.029999986,0,0,1876,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1081,1912,.18200001,1,1,23,1,0,.0020000041,0,0,1876,0,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1081,1916,.19600001,1,1,24,1,0,.013999999,0,0,1876,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1081,1920,.12100001,1,1,25,1,0,-.075000003,0,0,1876,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1081,1924,.091000013,1,1,26,1,0,-.029999994,0,0,1876,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1081,1928,.139,1,1,27,1,0,.047999986,0,0,1876,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1089,1868,.64199996,1,2,12,,,,,0,1872,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1089,1872,.81,1,1,13,2,-1,.16800004,0,0,1872,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1089,1876,.85000002,1,0,14,1,-1,.040000021,0,0,1872,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1089,1880,.81099999,1,0,15,0,0,-.039000034,0,0,1872,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1089,1884,.76199996,1,0,16,0,0,-.049000025,0,0,1872,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1089,1888,.58599997,1,1,17,0,1,-.176,0,0,1872,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1089,1892,.77699995,1,1,18,1,0,.19099998,0,0,1872,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1089,1896,.71399999,1,3,19,1,2,-.062999964,0,0,1872,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1089,1900,.51999998,1,3,20,3,0,-.19400001,0,0,1872,0,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1089,1904,.21700002,1,2,21,3,-1,-.30299997,0,0,1872,0,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1089,1908,.22700001,1,3,22,2,1,.0099999905,0,0,1872,0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1089,1912,.241,1,2,23,3,-1,.013999984,0,0,1872,0,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1089,1916,.20799999,1,2,24,2,0,-.033000007,0,0,1872,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1089,1920,.134,1,2,25,2,0,-.073999986,0,0,1872,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1089,1924,.093000002,1,1,26,2,-1,-.041000001,0,0,1872,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1089,1928,.176,1,1,27,1,0,.082999997,0,0,1872,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1097,1872,1.0040001,1,2,13,,,,,.62681687,1884,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,1876,.81,1,2,14,2,0,-.19400007,.62681687,.62681687,1884,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,1880,.63099998,1,2,15,2,0,-.17900002,.60392159,.62681687,1884,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1097,1884,.477,1,1,16,2,-1,-.15399998,.59877092,.62681687,1884,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1097,1888,.46599999,1,2,17,1,1,-.011000007,.59943396,.62681687,1884,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1097,1892,.53500003,1,2,18,2,0,.069000036,.60155785,.62681687,1884,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1097,1896,.491,1,3,19,2,1,-.04400003,.60289711,.62681687,1884,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1097,1900,.32100001,1,4,20,3,1,-.16999999,.60524279,.62681687,1884,0,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1097,1904,.192,1,3,21,4,-1,-.12900001,.61314952,.62681687,1884,0,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1097,1908,.14899999,1,3,22,3,0,-.043000013,.62678981,.62681687,1884,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1097,1912,.156,1,2,23,3,-1,.0070000142,.63650465,.62681687,1884,0,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1097,1916,.147,1,2,24,2,0,-.0090000033,.63446027,.62681687,1884,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1097,1920,.155,1,2,25,2,0,.0080000013,.62222117,.62681687,1884,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1097,1924,.101,1,2,26,2,0,-.053999998,.60705972,.62681687,1884,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1097,1928,.164,1,2,27,2,0,.063000001,.59365803,.62681687,1884,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1101,1868,1.034,1,3,12,,,,,0,1872,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101,1872,.95300001,1,2,13,3,-1,-.08100003,0,0,1872,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101,1876,.773,1,3,14,2,1,-.18000001,0,0,1872,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1101,1880,.71499997,1,1,15,3,-2,-.058000028,0,0,1872,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1101,1884,.64699996,1,1,16,1,0,-.068000019,0,0,1872,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1101,1888,.542,1,3,17,1,2,-.10499996,0,0,1872,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1101,1892,.48700002,1,3,18,3,0,-.054999977,0,0,1872,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1101,1896,.278,1,3,19,3,0,-.20900002,.079905875,0,1872,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1101,1900,.22299999,1,2,20,3,-1,-.055000007,.27572334,0,1872,0,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1101,1904,.138,1,3,21,2,1,-.084999993,.42119727,0,1872,0,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1101,1908,.134,1,4,22,3,1,-.0039999932,.46927279,0,1872,0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1101,1912,.154,1,3,23,4,-1,.019999996,.46748605,0,1872,0,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1101,1916,.16399999,1,3,24,3,0,.0099999905,.46548641,0,1872,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1101,1920,.15100001,1,3,25,3,0,-.012999982,.48756737,0,1872,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1101,1924,.102,1,3,26,3,0,-.04900001,.53756815,0,1872,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1101,1928,.175,1,2,27,3,-1,.072999999,.60389531,0,1872,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1103,1868,.51800001,1,0,12,,,,,0,1888,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1103,1872,.76699996,1,0,13,0,0,.24899995,0,0,1888,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1103,1876,.72400004,1,0,14,0,0,-.042999923,0,0,1888,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1103,1880,.68099999,1,0,15,0,0,-.043000042,0,0,1888,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1103,1884,.60100001,1,0,16,0,0,-.079999983,0,0,1888,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1103,1888,.426,1,2,17,0,2,-.17500001,0,0,1888,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
